Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.38999998569488525,66,-0.2071668803691864,-0.01155895832926035,9.787642478942871,86.27214050292969,87.48539733886719,39.623050689697266,-0.001752651878632605,-0.017104297876358032,-0.0002763616794254631,-0.0010465724626556039
0.4000000059604645,67,-0.2128763645887375,-0.005843338556587696,9.783453941345215,94.33330535888672,79.59275817871094,39.84385299682617,-0.0018658819608390331,-0.014954929240047932,0.001963190268725157,0
0.4099999964237213,67,-0.22522304952144623,-0.0014530514599755406,9.811182975769043,98.24919891357422,73.09760284423828,38.48429870605469,-0.0023223096504807472,-0.013244953006505966,0.0023424611426889896,-3.4857864160294967e-17
0.41999998688697815,67,-0.24130021035671234,-0.011788683012127876,9.783843040466309,96.07096099853516,73.6550064086914,36.184566497802734,-0.0010938127525150776,-0.016687951982021332,0.002532847924157977,-0.0020931449253112078
0.4300000071525574,67,-0.22284197807312012,0.009891795925796032,9.814509391784668,86.99330139160156,83.11101531982422,35.590789794921875,-0.004409051034599543,-0.011918256990611553,0.00018006602476816624,-0.015698587521910667
0.4399999976158142,67,-0.21209967136383057,-0.0026625399477779865,9.795000076293945,73.03231048583984,92.37353515625,44.818565368652344,-0.0039150468073785305,-0.012561564333736897,-0.001490329159423709,-6.100126807078048e-17
0.44999998807907104,67,-0.2159752994775772,-0.020117660984396935,9.790140151977539,64.03495025634766,91.96354675292969,55.334999084472656,-0.0050298129208385944,-0.018673988059163094,-0.0006676570046693087,-0.0036630036775022745
0.46000000834465027,67,-0.21895262598991394,-0.015381806530058384,9.785751342773438,60.72669982910156,90.7624740600586,59.85484313964844,0.0007258857367560267,-0.013170802965760231,-0.0014652782119810581,-0.0010465724626556039
0.4699999988079071,67,-0.22335192561149597,-0.022831158712506294,9.830108642578125,60.02585983276367,90.88577270507812,59.397483825683594,0.004901873413473368,-0.011196289211511612,0.0007361963507719338,8.714466040073742e-18
0.47999998927116394,67,-0.19978240132331848,-0.005497770383954048,9.752514839172363,58.819252014160156,91.83474731445312,57.33747100830078,0.0014478531666100025,-0.014525054953992367,0.0007612472400069237,0.0005232862313278019
0.49000000953674316,67,-0.20692171156406403,-0.00426079286262393,9.723112106323242,54.82145309448242,91.46074676513672,57.71989440917969,0.0014478531666100025,-0.008643100038170815,0.0019376383861526847,-0.0010465724626556039
0.5,67,-0.201559379696846,-0.025811681523919106,9.922913551330566,50.11720657348633,91.38157653808594,56.231544494628906,-0.002004664158448577,-0.020023731514811516,0.0008123510633595288,-1.7428933734508708e-17
0.5099999904632568,66,-0.2297733724117279,-0.01765548810362816,9.73050594329834,45.541290283203125,90.76683044433594,55.12078094482422,-0.003333364613354206,-0.01638433337211609,-0.0003640399663709104,-0.0015698587521910667
0.5199999809265137,66,-0.2156379520893097,-0.00723346509039402,9.804771423339844,41.933250427246094,90.05432891845703,54.81998825073242,-0.005559389013797045,-0.010629137046635151,-0.0004907975671812892,-0.0010465724626556039
0.5299999713897705,66,-0.23045003414154053,-0.017482701689004898,9.823203086853027,39.04966354370117,89.37342071533203,54.67182159423828,-0.006913140881806612,-0.011740395799279213,-0.0004907975671812892,-0.0010465724626556039
0.5400000214576721,66,-0.22695490717887878,-0.006239956710487604,9.768196105957031,36.68753433227539,88.8514404296875,54.1026496887207,-0.0052442485466599464,-0.01504160463809967,-0.0023876531049609184,-0.0020931449253112078
0.550000011920929,66,-0.21953514218330383,-0.01366771012544632,9.859615325927734,35.7011604309082,88.8514404296875,53.65614318847656,-0.0010958167258650064,-0.01677512936294079,-0.005638259928673506,-0.0020931449253112078
0.5600000023841858,66,-0.23045003414154053,-0.005160056054592133,9.751533508300781,35.58208084106445,88.54979705810547,53.493186950683594,-0.0006263626855798066,-0.017951520159840584,-0.004931323230266571,-0.0020931449253112078
0.5699999928474426,66,-0.22676074504852295,-0.00870802067220211,9.779560089111328,35.50620651245117,88.75273895263672,53.561431884765625,-0.004192611202597618,-0.011161718517541885,-0.003375160275027156,-0.0020931449253112078
0.5799999833106995,66,-0.21222127974033356,-0.005427085794508457,9.800361633300781,35.69907760620117,88.8681640625,53.55964660644531,-0.0051680938340723515,-0.015494526363909245,-0.002198769012466073,-0.0020931449253112078
0.5899999737739563,66,-0.20404638350009918,-0.020520171150565147,9.768359184265137,36.08997344970703,88.79935455322266,53.49496841430664,-0.004687116015702486,-0.01939445175230503,-0.0024132048711180687,-0.0020931449253112078
0.6000000238418579,66,-0.22021180391311646,-0.009220481850206852,9.814558029174805,36.32661437988281,88.97651672363281,53.63495635986328,-0.0033974950201809406,-0.015752049162983894,-0.0003655428590718657,-0.0020931449253112078
0.6100000143051147,66,-0.23702840507030487,-0.02030418999493122,9.7809476852417,36.705989837646484,89.45152282714844,53.63495635986328,-0.004015751648694277,-0.015205939300358295,0.0007747747004032135,-0.0020931449253112078
0.6200000047683716,66,-0.21731293201446533,-0.009436462074518204,9.80169677734375,36.95847702026367,89.66172790527344,54.13275909423828,-0.004283295478671789,-0.016560692340135574,0.0000528073578607291,-0.002616431098431349
0.6299999952316284,66,-0.2180817723274231,-0.030973607674241066,9.81371021270752,37.09309768676758,89.91710662841797,54.50005340576172,-0.0037121346686035395,-0.01587730273604393,0.00024319428484886885,-0.002616431098431349
0.6399999856948853,66,-0.2125311642885208,-0.0372350700199604,9.812273025512695,37.2872200012207,90.23377227783203,54.69430923461914,-0.006356509402394295,-0.01587730273604393,-0.002702793339267373,-0.0020931449253112078
0.6499999761581421,66,-0.221584752202034,-0.021276099607348442,9.827862739562988,37.6792106628418,90.56361389160156,54.781253814697266,-0.005573918577283621,-0.01470191404223442,-0.005450377706438303,-0.002616431098431349
0.6600000262260437,66,-0.22957919538021088,-0.010422117076814175,9.793021202087402,38.13446044921875,90.9594497680664,54.558006286621094,-0.0032567090820521116,-0.01287870854139328,-0.0026035918854177,-0.002616431098431349
0.6700000166893005,66,-0.21886633336544037,-0.009996047243475914,9.80706787109375,38.66127014160156,91.35527801513672,55.03654861450195,-0.004751747474074364,-0.014069127850234509,-0.0008460195385850966,-0.002616431098431349
0.6800000071525574,66,-0.2270922213792801,0.003981793764978647,9.81663990020752,38.86471176147461,91.75111389160156,54.80757522583008,-0.0012461222941055894,-0.012676297686994076,0.0010032390709966421,-0.002616431098431349
0.6899999976158142,66,-0.2274727076292038,-0.00274107838049531,9.792379379272461,39.12894821166992,92.14694213867188,54.91477584838867,-0.0020437436178326607,-0.01446092501282692,-0.00313417031429708,-0.002616431098431349
0.699999988079071,66,-0.21475926041603088,-0.004252939019352198,9.786262512207031,39.646392822265625,92.4778823852539,55.33362579345703,-0.0014224807964637876,-0.013700880110263824,-0.003755433252081275,-0.002616431098431349
0.7099999785423279,66,-0.20609599351882935,-0.007571179419755936,9.812559127807617,40.32547378540039,92.64017486572266,54.93544387817383,-0.0047752950340509415,-0.015700943768024445,-0.0004907975671812892,-0.002616431098431349
0.7200000286102295,66,-0.22374223172664642,-0.007571179419755936,9.805156707763672,40.93247604370117,92.87767028808594,55.456363677978516,-0.005613499321043491,-0.013310587033629417,-0.0004907975671812892,-0.002616431098431349
0.7300000190734863,66,-0.23694993555545807,-0.009147834032773972,9.78829288482666,41.35130310058594,93.376953125,55.7312126159668,0.003797628916800022,-0.009781413711607456,-0.0004907975671812892,-0.002616431098431349
0.7400000095367432,66,-0.21448466181755066,-0.010803028009831905,9.82391357421875,41.63911056518555,93.88335418701172,55.954463958740234,0.0015751118771731853,-0.01672252267599106,-0.0004907975671812892,-0.002616431098431349
0.75,66,-0.18867333233356476,-0.012430732138454914,9.833586692810059,41.95326232910156,94.26808166503906,56.09285354614258,-0.004115954972803593,-0.012653251178562641,0.0006219642236828804,-0.002616431098431349
0.7599999904632568,66,-0.20969898998737335,-0.022061482071876526,9.807756423950195,42.36090850830078,94.56766510009766,56.151214599609375,-0.00256279855966568,-0.011134162545204163,-0.0024502803571522236,-0.002616431098431349
0.7699999809265137,66,-0.2206413447856903,-0.02039843611419201,9.80497932434082,42.512657165527344,95.20099639892578,56.52330017089844,-0.00021001655841246247,-0.011980883777141571,-0.0049678971990942955,-0.002616431098431349
0.7799999713897705,66,-0.2111503779888153,-0.015546737238764763,9.8206148147583,43.160247802734375,95.5386962890625,56.8259162902832,-0.005544859915971756,-0.0160401351749897,-0.0015549606177955866,-0.0020931449253112078
0.7900000214576721,66,-0.21796801686286926,-0.007282551843672991,9.807497024536133,43.95091247558594,96.02406311035156,57.01786804199219,-0.006230753846466541,-0.01255254540592432,0.00041955281631089747,-0.0020931449253112078
0.800000011920929,66,-0.2235460877418518,-0.006550182122737169,9.798456192016602,44.674678802490234,96.57823181152344,57.31167221069336,-0.004194615408778191,-0.01268882304430008,0.0007361963507719338,-0.002616431098431349
0.8100000023841858,66,-0.21988818049430847,-0.023810921236872673,9.815159797668457,45.18162155151367,97.04888153076172,57.67967224121094,-0.004269266966730356,-0.015850750729441643,0.0007361963507719338,-0.002616431098431349
0.8199999928474426,66,-0.237044095993042,-0.02334951050579548,9.823018074035645,45.424598693847656,97.29278564453125,57.849586486816406,-0.0031700327526777983,-0.014828672632575035,0.0014947381569072604,-0.0020931449253112078
0.8299999833106995,66,-0.23472774028778076,-0.017231382429599762,9.793904304504395,46.03159713745117,97.6886215209961,58.51934051513672,-0.0029410673305392265,-0.012715376913547516,0.0026711290702223778,-0.002616431098431349
0.8399999737739563,66,-0.22924970090389252,-0.009974449872970581,9.786564826965332,46.63859558105469,98.34323120117188,58.88503646850586,-0.0014881142415106297,-0.014825666323304176,0.003190184012055397,-0.002616431098431349
0.8500000238418579,66,-0.23160722851753235,-0.0052543021738529205,9.808333396911621,47.2455940246582,98.86766815185547,58.96171951293945,-0.001599340233951807,-0.01953122951090336,0.0019767177291214466,-0.002616431098431349
0.8600000143051147,66,-0.22191426157951355,-0.017231382429599762,9.818037986755371,47.993202209472656,99.41020965576172,59.08037567138672,-0.002347861649468541,-0.019787751138210297,-0.0003760643012356013,-0.002616431098431349
0.8700000047683716,66,-0.2159752994775772,-0.007836246863007545,9.818346977233887,48.99075698852539,100.1902084350586,59.45011901855469,-0.0020171895157545805,-0.01912640780210495,-0.0017177914269268513,-0.002616431098431349
0.8799999952316284,66,-0.21787387132644653,0.003117873566225171,9.811392784118652,50.05300521850586,100.9027099609375,59.375701904296875,-0.0025502729695290327,-0.01882779970765114,-0.0017177914269268513,-0.002616431098431349
0.8899999856948853,66,-0.22080020606517792,-0.004663301631808281,9.806632995605469,50.764686584472656,101.24942779541016,59.64512252807617,-0.0014104563742876053,-0.014231959357857704,-0.002122113248333335,-0.002616431098431349
0.8999999761581421,66,-0.2149749994277954,-0.009515000507235527,9.810552597045898,51.87294387817383,101.78801727294922,60.047096252441406,-0.0022331285290420055,-0.014108708128333092,-0.0022373474203050137,-0.002616431098431349
0.9100000262260437,66,-0.2082887589931488,-0.014366700313985348,9.813989639282227,52.9454231262207,102.383544921875,60.6002082824707,-0.0031424767803400755,-0.010954799130558968,0.0004185507132206112,-0.002616431098431349
0.9200000166893005,65,-0.21908991038799286,-0.01921839825809002,9.78732681274414,53.85721206665039,102.8974609375,61.26996612548828,-0.0056615970097482204,-0.015407849103212357,0.0016751046059653163,-0.0036630036775022745
0.9300000071525574,65,-0.21841128170490265,-0.020052867010235786,9.808249473571777,55.01883316040039,103.29574584960938,61.92589569091797,-0.004283295478671789,-0.01812938041985035,-0.003969869110733271,-0.0031397175043821335
0.9399999976158142,65,-0.19541645050048828,-0.015201169066131115,9.8153715133667,56.915706634521484,103.77074432373047,62.149147033691406,-0.0019305134192109108,-0.01740691252052784,-0.002793477848172188,-0.0031397175043821335
0.949999988079071,66,-0.19932344555854797,-0.0041940356604754925,9.806586265563965,58.75129699707031,104.43757629394531,62.672935485839844,0.00012015458196401596,-0.01895405724644661,-0.0014156773686408997,-0.002616431098431349
0.9599999785423279,65,-0.21804648637771606,-0.005521331448107958,9.812225341796875,60.483612060546875,105.33514404296875,63.268272399902344,-0.0010061345528811216,-0.012246423400938511,0.001963190268725157,-0.002616431098431349
0.9700000286102295,66,-0.21661467850208282,-0.019966475665569305,9.802741050720215,61.9610481262207,105.99263763427734,63.94424057006836,-0.0010061345528811216,-0.013422815129160881,0.001963190268725157,-0.002616431098431349
0.9800000190734863,66,-0.21326471865177155,-0.012998171150684357,9.804335594177246,63.27699661254883,106.20000457763672,64.7730941772461,-0.006885584443807602,-0.01577509567141533,0.001963190268725157,-0.002616431098431349
0.9900000095367432,65,-0.22024711966514587,-0.009709382429718971,9.806723594665527,65.70499420166016,107.70417022705078,65.66609954833984,-0.004890529438853264,-0.017002591863274574,0.001963190268725157,-0.0141287287697196
1,65,-0.23641254007816315,-0.016720883548259735,9.812045097351074,83.8160629272461,113.69744110107422,69.14543914794922,-0.006836484652012587,-0.014954928308725357,0.0030378743540495634,-0.012558870017528534
1.0099999904632568,65,-0.23667536675930023,-0.015517284162342548,9.78533935546875,101.81819915771484,119.78157806396484,72.81486511230469,-0.00816518533974886,-0.01772255450487137,0.001142021152190864,-0.0005232862313278019
1.0199999809265137,65,-0.21199767291545868,-0.014180171303451061,9.816184997558594,119.68587493896484,119.45720672607422,76.25234985351562,-0.007394619286060333,-0.01735781319439411,0.0017096750671043992,-0.007849293760955334
1.0299999713897705,65,-0.1970561295747757,-0.022061482071876526,9.835169792175293,139.31361389160156,109.70972442626953,79.7619400024414,-0.002526725409552455,-0.018950048834085464,0.0028860659804195166,-0.0036630036775022745
1.0399999618530273,65,-0.20980095863342285,-0.019815290346741676,9.832294464111328,162.0927734375,92.78598022460938,84.17744445800781,-0.00013386165664996952,-0.01781374029815197,-0.000298907543765381,-0.0005232862313278019
1.0499999523162842,65,-0.22591932117938995,-0.017231382429599762,9.82348346710205,171.8047637939453,73.07344055175781,86.33555603027344,-0.0006008108030073345,-0.017104297876358032,0.002390558598563075,0.0010465724626556039
1.059999942779541,65,-0.22080020606517792,-0.017231382429599762,9.771852493286133,174.794189453125,56.14131164550781,86.53345489501953,-0.0017772017745301127,-0.014791096560657024,0.0005618418799713254,0.0015698587521910667
1.0700000524520874,65,-0.21849170327186584,-0.012609407305717468,9.804683685302734,173.59759521484375,41.73271179199219,85.46566009521484,-0.0043945214711129665,-0.015584709122776985,-0.004599648993462324,0.002616431098431349
1.0800000429153442,65,-0.1973346471786499,-0.0052385940216481686,9.815972328186035,169.33526611328125,29.226964950561523,84.01165771484375,-0.002564802533015609,-0.016434434801340103,-0.004616182297468185,0.0015698587521910667
1.090000033378601,65,-0.19383756816387177,-0.009803629480302334,9.78956127166748,162.8587188720703,18.33721923828125,83.0482406616211,-0.004113951697945595,-0.01463878620415926,-0.00046775059308856726,-2.091472048141045e-16
1.100000023841858,65,-0.2064039260149002,-0.005352474749088287,9.811946868896484,156.7128448486328,11.449706077575684,83.1226577758789,-0.006662130355834961,-0.01285465992987156,0.0025318460538983345,-0.0031397175043821335
1.1100000143051147,65,-0.20389534533023834,-0.005067774094641209,9.78311824798584,151.8717803955078,9.792898178100586,84.8135986328125,-0.006241274997591972,-0.012196321971714497,0.003190184012055397,-0.0041862898506224155
1.1200000047683716,65,-0.2135746031999588,-0.019650358706712723,9.804739952087402,147.9435272216797,10.087974548339844,87.73956298828125,-0.0074331979267299175,-0.0145335728302598,0.002255283761769533,-0.0015698587521910667
1.1299999952316284,65,-0.23055203258991241,-0.009858605451881886,9.831000328063965,142.18551635742188,8.49688720703125,91.50399780273438,-0.005914110224694014,-0.018331291154026985,0.0007361963507719338,-0.0010465724626556039
1.1399999856948853,65,-0.21304504573345184,-0.0028353240340948105,9.819341659545898,133.12525939941406,4.3522162437438965,95.65386962890625,-0.003716643899679184,-0.019430024549365044,0.001102440757676959,-0.0015698587521910667
1.149999976158142,65,-0.19943132996559143,-0.0026036363560706377,9.806458473205566,121.72400665283203,1.7042009830474854,99.74327087402344,0.0005009284941479564,-0.0204340647906065,0.001331907114945352,-0.0010465724626556039
1.159999966621399,66,-0.22366377711296082,-0.005427085794508457,9.805384635925293,108.67351531982422,2.654202699661255,103.53855895996094,-0.004088399466127157,-0.01587730273604393,-0.0002257588494103402,-0.0005232862313278019
1.1699999570846558,66,-0.23275069892406464,-0.017455216497182846,9.82651138305664,95.2041244506836,5.6647162437438965,106.15997314453125,-0.00996434222906828,-0.01630617491900921,0.0005217604921199381,0.0010465724626556039
1.1799999475479126,66,-0.22281254827976227,-0.016964351758360863,9.80842399597168,81.83702087402344,9.3615140914917,106.23677062988281,-0.005586444400250912,-0.01685679331421852,-0.0008184635662473738,0.0020931449253112078
1.190000057220459,66,-0.20827308297157288,-0.020111771300435066,9.8107328414917,69.33573150634766,12.619770050048828,103.83570861816406,-0.0036865826696157455,-0.00808095745742321,-0.003058015601709485,0.0036630036775022745
1.2000000476837158,66,-0.20667850971221924,-0.021708061918616295,9.82622241973877,58.38056182861328,14.572920799255371,99.7182846069336,-0.005726228468120098,-0.016440948471426964,-0.003983897622674704,0.0031397175043821335
1.2100000381469727,66,-0.2111503779888153,-0.009391303174197674,9.787393569946289,48.89619827270508,14.572920799255371,93.76488494873047,-0.002209079684689641,-0.02682405151426792,-0.0004667486937250942,0.0036630036775022745
1.2200000286102295,66,-0.21641463041305542,-0.015915866941213608,9.801154136657715,40.77090835571289,12.587660789489746,87.81148529052734,0.00014370237477123737,-0.017412925139069557,0.0018860335694625974,0.0031397175043821335
1.2300000190734863,66,-0.21549279987812042,-0.01360880583524704,9.835819244384766,32.95708084106445,9.519372940063477,81.60791778564453,-0.0066060167737305164,-0.011415233835577965,0.0008253775886259973,0.0031397175043821335
1.2400000095367432,66,-0.2111503779888153,0.005293382331728935,9.79882526397705,25.626697540283203,6.49818229675293,75.24900817871094,-0.007141103968024254,-0.01205653790384531,-0.0014382231747731566,0.0031397175043821335
1.25,66,-0.19766610860824585,-0.004449285566806793,9.797847747802734,18.83221435546875,4.276371002197266,68.98351287841797,-0.0019580696243792772,-0.011159715242683887,0.0013920293422415853,0.002616431098431349
1.2599999904632568,66,-0.2006179392337799,-0.014510032720863819,9.797380447387695,12.160717010498047,2.854531764984131,63.18285369873047,-0.005936154630035162,-0.015899349004030228,0.001963190268725157,0.0020931449253112078
1.2699999809265137,66,-0.21663038432598114,-0.009658332914113998,9.791481971740723,7.68409538269043,2.6961982250213623,58.9410514831543,-0.004334900062531233,-0.014298094436526299,-0.0027138160075992346,0.0015698587521910667
1.2799999713897705,66,-0.22908493876457214,-0.013100271113216877,9.805360794067383,4.330817222595215,2.9696836471557617,54.35132598876953,-0.004344920627772808,-0.016077712178230286,-0.0015173841966316104,0.0010465724626556039
1.2899999618530273,66,-0.22135919332504272,-0.014445238746702671,9.820637702941895,2.2238287925720215,3.629591464996338,50.407718658447266,-0.0038529206067323685,-0.016270101070404053,0.0003433980164118111,-3.4857864160294967e-17
1.2999999523162842,66,-0.2195645570755005,-0.00959353893995285,9.811966896057129,1.2871789932250977,4.500426769256592,47.30649185180664,-0.005027307663112879,-0.017444487661123276,0.0015197891043499112,-0.0005232862313278019
1.309999942779541,66,-0.21714621782302856,-0.01605919748544693,9.808320045471191,1.3026041984558105,5.3712615966796875,44.832130432128906,-0.004448130261152983,-0.018331291154026985,-0.000235779196373187,-0.0010465724626556039
1.3200000524520874,65,-0.1997588723897934,-0.01921054534614086,9.791512489318848,2.0613534450531006,6.242096424102783,43.41819381713867,-0.002095348434522748,-0.018331291154026985,-0.0030825654976069927,-0.0015698587521910667
